Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;cod_ligf;ligne_code;indice_lig;reseau;res_com;exploitant;num_psr;idf;principal;x;y;picto ligne
48.7873902383,2.04462198717;"{""type"": ""Point"", ""coordinates"": [2.044621987173175, 48.787390238280715]}";926;SAINT-QUENTIN-EN-YVELINES;Saint-Quentin-en-Yvelines;;;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;461504;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;2827;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01855;C01741;LIGNE U;21.0;LIGNE U-80;U;TRAIN;TRAIN U;SNCF;393843;1;1;629808.9427;6854569.3771;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8
48.7873902383,2.04462198717;"{""type"": ""Point"", ""coordinates"": [2.044621987173175, 48.787390238280715]}";835;SAINT-QUENTIN-EN-YVELINES;Saint-Quentin-en-Yvelines;;;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;461504;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;2545;RER;1;0;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;A01840;C01727;RER C;26.0;RER C-80;C;RER;RER C;SNCF;393843;1;1;629808.9427;6854569.3771;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.9377360625,2.15708649785;"{""type"": ""Point"", ""coordinates"": [2.157086497849344, 48.93773606252499]}";785;SARTROUVILLE;Sartrouville;;;64918;Sartrouville;43191;Sartrouville;2437;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-140;A;RER;RER A;SNCF;386417;1;0;638249.7658;6871192.1378;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.595563838,2.58394771106;"{""type"": ""Point"", ""coordinates"": [2.58394771106125, 48.59556383799176]}";787;SAVIGNY-LE-TEMPLE-NANDY;Savigny-le-Temple-Nandy;;;62290;Savigny-le-Temple - Nandy;47665;Savigny-le-Temple - Nandy;2862;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-50;D;RER;RER D;SNCF;682187;1;0;669319.9086;6832898.5028;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.676446657,2.35248140105;"{""type"": ""Point"", ""coordinates"": [2.352481401048997, 48.67644665699771]}";788;SAVIGNY-SUR-ORGE;Savigny-sur-Orge;;;60987;Savigny-sur-Orge;43192;Savigny-sur-Orge;2553;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-157;C;RER;RER C;SNCF;545236;1;0;652325.414;6842005.2007;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.7813567204,2.29764767917;"{""type"": ""Point"", ""coordinates"": [2.297647679167027, 48.78135672043179]}";790;SCEAUX;Sceaux;;;74265;Sceaux;59206;Sceaux;2493;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-294;B;RER;RER B;RATP;758706;1;0;648392.045;6853703.4139;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.1809368558,2.73624984291;"{""type"": ""Point"", ""coordinates"": [2.736249842909681, 48.180936855771016]}";804;SOUPPES;Souppes-Château-Landon;;;61094;Souppes - Château-Landon;47118;Souppes - Château-Landon;2874;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01845;C01731;LIGNE R;19.0;LIGNE R-71;R;TRAIN;TRAIN R;SNCF;684217;1;0;680396.8204;6786763.7009;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
48.8833838129,2.2336919188;"{""type"": ""Point"", ""coordinates"": [2.233691918800096, 48.88338381291728]}";932;PUTEAUX;Puteaux;;;71422;Puteaux;43184;Puteaux;2821;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01855;C01741;LIGNE U;21.0;LIGNE U-379;U;TRAIN;TRAIN U;SNCF;382382;1;0;643802.8934;6865091.2417;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8
48.8875736186,2.17257944908;"{""type"": ""Point"", ""coordinates"": [2.172579449082058, 48.88757361864817]}";753;RUEIL-MALMAISON;Rueil-Malmaison;;;70902;Rueil-Malmaison;58875;Rueil-Malmaison;2404;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-386;A;RER;RER A;RATP;758052;1;0;639326.258;6865602.3414;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.7401954482,2.35163319953;"{""type"": ""Point"", ""coordinates"": [2.351633199531735, 48.740195448210144]}";756;RUNGIS-LA FRATERNELLE;Rungis-La Fraternelle;;;69633;Rungis la Fraternelle;44787;Rungis la Fraternelle;2530;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-305;C;RER;RER C;SNCF;546291;1;0;652321.1616;6849093.1005;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.7987076353,2.07184700593;"{""type"": ""Point"", ""coordinates"": [2.071847005929401, 48.798707635288345]}";813;SAINT-CYR;Saint-Cyr;;;73731;Saint-Cyr;46990;Saint-Cyr;2759;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-79;N;TRAIN;TRAIN N;SNCF;393223;1;0;631823.8462;6855803.8011;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.9344555451,2.3456043782;"{""type"": ""Point"", ""coordinates"": [2.34560437819629, 48.93445554506131]}";816;SAINT-DENIS;Saint-Denis;;;72323;Saint-Denis RER;412743;Saint-Denis;2602;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-416;D;RER;RER D;SNCF;271015;1;1;652056.8409;6870696.4072;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.5291489659,3.25536814867;"{""type"": ""Point"", ""coordinates"": [3.25536814866624, 48.5291489659299]}";817;SAINTE-COLOMBE-SEPTVEILLES;Sainte-Colombe-Septveilles;;;61961;Sainte-Colombe Septveilles;47171;Sainte-Colombe Septveilles;2969;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-437;P;TRAIN;TRAIN P;SNCF;116178;1;0;718855.0218;6825465.0175;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.6528114014,2.31273625106;"{""type"": ""Point"", ""coordinates"": [2.312736251060262, 48.65281140144264]}";818;SAINTE-GENEVIEVE-DES-BOIS;Sainte-Geneviève-des-Bois;;;60785;Sainte-Geneviève-des-Bois;43188;Sainte-Geneviève-des-Bois;2555;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-159;C;RER;RER C;SNCF;545210;1;0;649376.3157;6839402.3497;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.9635896849,2.28593071821;"{""type"": ""Point"", ""coordinates"": [2.285930718208941, 48.963589684873135]}";821;SAINT-GRATIEN;Saint-Gratien;;;65305;Saint-Gratien;43201;Saint-Gratien;2504;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-224;C;RER;RER C;SNCF;276170;1;0;647714.366;6873974.0035;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.8007184639,2.17138981276;"{""type"": ""Point"", ""coordinates"": [2.171389812756378, 48.80071846386354]}";915;VIROFLAY RIVE GAUCHE;Viroflay Rive Gauche;;;63923;Viroflay Rive Gauche;462388;Viroflay Rive Gauche;2757;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-73;N;TRAIN;TRAIN N;SNCF;382887;1;0;639137.6827;6855946.0349;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.8002093984,2.40271281854;"{""type"": ""Point"", ""coordinates"": [2.402712818542926, 48.800209398351384]}";918;VITRY-SUR-SEINE;Vitry-sur-Seine;;;70313;Vitry-sur-Seine;46375;Vitry-sur-Seine;2524;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-368;C;RER;RER C;SNCF;545293;1;0;656127.7935;6855736.0228;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
48.5151514532,2.59930426593;"{""type"": ""Point"", ""coordinates"": [2.599304265926133, 48.515151453241586]}";921;VOSVES;Vosves;;;61850;Vosves;47967;Vosves;2903;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-48;D;RER;RER D;SNCF;682500;1;0;670406.944;6823953.6013;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.9203793748,2.18535337629;"{""type"": ""Point"", ""coordinates"": [2.185353376288785, 48.9203793748236]}";1015;HOUILLES-CARRIERES-SUR-SEINE;Houilles-Carrières-sur-Seine;;;64741;Carrières-sur-Seine;43082;Carrières-sur-Seine;2695;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;LIGNE L;30.0;LIGNE L-141;L;TRAIN;TRAIN L;SNCF;386409;1;0;640300.5563;6869240.4012;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270
49.0081140177,2.68025245597;"{""type"": ""Point"", ""coordinates"": [2.680252455973216, 49.00811401774285]}";852;THIEUX-NANTOUILLET;Thieux-Nantouillet;;;69196;Thieux - Nantouillet;47960;Thieux - Nantouillet;3097;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;C01738;LIGNE K;36.0;LIGNE K-36;K;TRAIN;TRAIN K;SNCF;272054;1;0;676607.2167;6878736.4249;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
49.0067002768,1.91923711175;"{""type"": ""Point"", ""coordinates"": [1.919237111750072, 49.00670027684254]}";854;THUN-LE-PARADIS;Thun-le-Paradis;;;66334;Thun le Paradis;46902;Thun le Paradis;2669;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;LIGNE J;29.0;LIGNE J-121;J;TRAIN;TRAIN J;SNCF;381822;1;0;620931.3088;6879072.9559;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
48.8396455173,2.65513008664;"{""type"": ""Point"", ""coordinates"": [2.655130086641313, 48.839645517263016]}";856;TORCY;Torcy;;;68129;Torcy;43207;Torcy;2431;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-7;A;RER;RER A;RATP;758375;1;0;674687.4504;6860010.3257;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a
48.7394872073,2.75882454867;"{""type"": ""Point"", ""coordinates"": [2.758824548674893, 48.73948720730179]}";857;TOURNAN;Tournan;;;67625;Tournan;43208;Tournan;2972;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;LIGNE P;18.0;LIGNE P-13;P;TRAIN;TRAIN P;SNCF;116210;1;1;682264.3099;6848845.6925;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e
48.7394872073,2.75882454867;"{""type"": ""Point"", ""coordinates"": [2.758824548674893, 48.73948720730179]}";967;TOURNAN;Tournan;;;67625;Tournan;43208;Tournan;2944;RER;1;0;1;0;0;0;0;RER_E;0;RER_E;0;0;0;0;A01843;C01729;RER E;28.0;RER E-13;E;RER;RER E;SNCF;116210;1;1;682264.3099;6848845.6925;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
48.8542689936,2.48916746095;"{""type"": ""Point"", ""coordinates"": [2.489167460948014, 48.854268993635365]}";868;VAL-DE-FONTENAY;Val de Fontenay;;;71718;Val de Fontenay;47900;Val de Fontenay;2928;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;C01729;RER E;28.0;RER E-355;E;RER;RER E;SNCF;758300;1;1;662516.8894;6861702.338;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87
49.0794702331,2.35083083357;"{""type"": ""Point"", ""coordinates"": [2.350830833570062, 49.07947023308297]}";895;VILLAINES;Villaines;;;67072;Villaines;47522;Villaines;3060;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;LIGNE H;20.0;LIGNE H-263;H;TRAIN;TRAIN H;SNCF;272021;1;0;652572.3231;6886819.8579;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79
48.8236532688,1.99286453652;"{""type"": ""Point"", ""coordinates"": [1.992864536517492, 48.82365326876074]}";906;VILLEPREUX-LES-CLAYES;Villepreux-les-Clayes;;;64145;Villepreux - Les Clayes;43221;Villepreux - Les Clayes;2769;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;LIGNE N;22.0;LIGNE N-86;N;TRAIN;TRAIN N;SNCF;393413;1;0;626057.9806;6858648.3878;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8
48.448384567,1.48087093272;"{""type"": ""Point"", ""coordinates"": [1.480870932723716, 48.44838456703276]}";1025;CHARTRES;Chartres;;;411508;Chartres;411507;Chartres;0;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-474;GL;GRANDES LIGNES;GL;SNCF;0;0;0;587669.627;6817537.2855;
48.8390812802,2.38302808115;"{""type"": ""Point"", ""coordinates"": [2.383028081146452, 48.83908128024195]}";1019;PARIS-BERCY;Paris-Bercy;;;71607;Gare de Bercy;479035;Paris-Bercy Bourgogne - Pays d'Auvergne;0;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;;;GRD LIGNES;0.0;GRD LIGNES-468;GL;GRANDES LIGNES;GL;SNCF;0;1;0;654715.7015;6860069.2247;
48.0070317015,2.74303831268;"{""type"": ""Point"", ""coordinates"": [2.743038312684583, 48.00703170146825]}";1051;MONTARGIS;Montargis;;;411483;Montargis;411482;Montargis;0;Train;1;1;0;0;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;A01845;C01731;LIGNE R;19.0;LIGNE R-500;R;TRAIN;TRAIN R;SNCF;0;0;0;680838.4796;6767436.2474;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb
49.1873335365,2.45952008111;"{""type"": ""Point"", ""coordinates"": [2.459520081112193, 49.187333536549296]}";1052;CHANTILLY-GOUVIEUX;Chantilly-Gouvieux;;;411429;Chantilly - Gouvieux;411428;Chantilly - Gouvieux;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-501;D;RER;RER D;SNCF;0;0;0;660595.0349;6898756.759;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
49.2825897349,1.81808238251;"{""type"": ""Point"", ""coordinates"": [1.818082382512997, 49.28258973491726]}";1059;TRIE-CHATEAU;Trie-Château;;;411339;Trie-Château;411338;Trie-Château;0;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;LIGNE J;29.0;LIGNE J-507;J;TRAIN;TRAIN J;SNCF;0;0;0;613990.6432;6909861.4764;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
49.202693603,1.92054770607;"{""type"": ""Point"", ""coordinates"": [1.920547706067206, 49.2026936029764]}";1062;LA VILLETERTRE;Lavilletertre;;;411349;Lavilletertre;411348;Lavilletertre;0;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;LIGNE J;29.0;LIGNE J-510;J;TRAIN;TRAIN J;SNCF;0;0;0;621325.173;6900868.1825;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751
49.2008770791,2.83810847804;"{""type"": ""Point"", ""coordinates"": [2.838108478036551, 49.20087707910111]}";1064;ORMOY-VILLERS;Ormoy-Villers;;;411388;Ormoy-Villers;411387;Ormoy-Villers;0;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;C01738;LIGNE K;36.0;LIGNE K-512;K;TRAIN;TRAIN K;SNCF;0;0;0;688199.9209;6900140.4555;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
49.1428841983,2.79445455011;"{""type"": ""Point"", ""coordinates"": [2.79445455010732, 49.14288419832467]}";1065;NANTEUIL-LE-HAUDOUIN;Nanteuil-le-Haudouin;;;411391;Nanteuil-le-Haudouin;411390;Nanteuil-le-Haudouin;0;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;C01738;LIGNE K;36.0;LIGNE K-513;K;TRAIN;TRAIN K;SNCF;0;0;0;685001.2538;6893697.4278;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
49.0961208107,2.74468620744;"{""type"": ""Point"", ""coordinates"": [2.744686207437996, 49.09612081072148]}";1066;LE PLESSIS-BELLEVILLE;Le Plessis-Belleville;;;411406;Le Plessis-Belleville;411405;Le Plessis-Belleville;0;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;C01738;LIGNE K;36.0;LIGNE K-514;K;TRAIN;TRAIN K;SNCF;0;0;0;681352.8292;6888506.9087;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d
48.8272387754,2.20072125659;"{""type"": ""Point"", ""coordinates"": [2.200721256585763, 48.827238775400396]}";1198;SEVRES-VILLE-D'AVRAY;Sèvres-Ville-d'Avray;;;70686;Sèvres - Ville-d'Avray;47767;Sèvres - Ville-d'Avray;2724;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01855;C01741;LIGNE U;30.0;LIGNE U-381;U;TRAIN;TRAIN U;SNCF;382341;1;0;641321.8823;6858872.4901;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8
48.874613927,2.29556736975;"{""type"": ""Point"", ""coordinates"": [2.295567369745454, 48.87461392704214]}";153;CHARLES DE GAULLE ETOILE;Charles De Gaulle-Étoile;;;71347;Charles-de-Gaulle Étoile;58759;Charles-de-Gaulle Étoile;2047;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01535;C01372;2;7.0;2-337;2;METRO;METRO 2;RATP;0;1;0;648331.6965;6864073.8346;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1
48.8735133896,2.32754308036;"{""type"": ""Point"", ""coordinates"": [2.327543080363669, 48.87351338958779]}";344;HAVRE-CAUMARTIN;Havre-Caumartin;;;73688;Haussmann Saint-Lazare / Havre-Caumartin;58718;Haussmann Saint-Lazare;2060;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;3;8.0;3-103061;3;METRO;METRO 3;RATP;0;1;0;650675.9316;6863931.0147;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a
48.8623647041,2.31390957779;"{""type"": ""Point"", ""coordinates"": [2.313909577788541, 48.86236470412589]}";362;INVALIDES;Invalides;;;71274;Invalides;470540;Invalides;2338;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;13;5.0;13-312;13;METRO;METRO 13;RATP;0;1;0;649665.1809;6862699.9731;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1
48.875764594,2.32425603265;"{""type"": ""Point"", ""coordinates"": [2.324256032653556, 48.87576459402023]}";1000;SAINT-LAZARE;Saint-Lazare;;;71370;Gare Saint-Lazare;58566;Gare Saint-Lazare;2369;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01547;C01384;14;6.0;14-329;14;METRO;METRO 14;RATP;0;1;1;650436.9779;6864183.3906;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5
48.8940482842,2.48034887033;"{""type"": ""Point"", ""coordinates"": [2.480348870331726, 48.89404828420125]}";998;BONDY;Bondy;;;72037;Bondy;43096;Bondy;2983;Tramway;0;0;0;0;1;0;0;0;0;0;0;T4;0;0;A01761;C01843;T4;34.0;T4-361;4;TRAMWAY;TRAM 4;SNCF;113407;1;0;661898.9309;6866129.7935;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e
48.8298901578,2.2631785657;"{""type"": ""Point"", ""coordinates"": [2.263178565700459, 48.829890157794814]}";368;ISSY-VAL DE SEINE;Issy-Val-de-Seine;;;71016;Issy Val de Seine;462357;Issy Val de Seine;3562;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;T2;32.0;T2-317;2;TRAMWAY;TRAM 2;RATP;0;1;0;645909.7251;6859122.6908;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886
48.9334498408,2.30708965353;"{""type"": ""Point"", ""coordinates"": [2.307089653527023, 48.93344984077205]}";1079;GARE DE GENNEVILLIERS;Gennevilliers;;;72303;Gennevilliers;43130;Gennevilliers;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01191;C01389;T1;31.0;T1-428;1;TRAMWAY;TRAM 1;RATP;0;1;0;649234.2155;6870608.6472;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4
48.7416844931,2.35279538131;"{""type"": ""Point"", ""coordinates"": [2.352795381310017, 48.74168449313641]}";1154;FRATERNELLE;La Fraternelle;;;69633;Rungis la Fraternelle;44787;Rungis la Fraternelle;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02134;C01774;T7;37.0;T7-305;7;TRAMWAY;TRAM 7;RATP;0;0;0;652407.9798;6849257.9513;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0
48.9352661458,2.34786240776;"{""type"": ""Point"", ""coordinates"": [2.347862407755532, 48.93526614581903]}";1181;GARE DE SAINT-DENIS;Saint-Denis;;;72323;Saint-Denis RER;412743;Saint-Denis;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-416;8;TRAMWAY;TRAM 8;RATP;0;1;0;652223.0122;6870785.1767;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de
48.8010776114,2.17096740108;"{""type"": ""Point"", ""coordinates"": [2.170967401079032, 48.801077611416815]}";1199;VIROFLAY RIVE GAUCHE;Viroflay Rive Gauche;;;63923;Viroflay Rive Gauche;462388;Viroflay Rive Gauche;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;T6;0.0;T6-73;6;TRAMWAY;TRAM 6;RATP;0;1;0;639107.0765;6855986.2918;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697
49.0387620448,1.58153210234;"{""type"": ""Point"", ""coordinates"": [1.581532102335018, 49.03876204475329]}";92;BONNIERES;Bonnières;;;66741;Bonnières;46984;Bonnières;2689;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;GRD LIGNES;37.0;GRD LIGNES-110;GL;GRANDES LIGNES;GL;SNCF;415893;1;0;596291.1765;6883029.0255;
48.3416635419,2.37881544334;"{""type"": ""Point"", ""coordinates"": [2.378815443343739, 48.341663541919765]}";81;BOIGNEVILLE;Boigneville;;;59420;Boigneville;43092;Boigneville;2891;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-216;D;RER;RER D;SNCF;684407;1;0;653971.4951;6804775.4459;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54
48.7549465264,2.30098685572;"{""type"": ""Point"", ""coordinates"": [2.300986855722909, 48.7549465264305]}";20;ANTONY;Antony;Orly;;69759;Antony;43066;Antony;2464;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-301;B;RER;RER B;RATP;758755;1;1;648611.4025;6850764.9001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1
48.8644617484,2.27212062164;"{""type"": ""Point"", ""coordinates"": [2.272120621636197, 48.86446174837966]}";42;AVENUE HENRI MARTIN;Avenue Henri Martin;;;71286;Avenue Henri Martin;45447;Avenue Henri Martin;2513;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;26.0;RER C-333;C;RER;RER C;SNCF;381046;1;0;646601.5804;6862960.5952;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c
